behavior,counts,mouse,group
2,60,130,txsham
2,60,146,txsham
2,36,146,txsham
2,48,146,txsham
2,72,146,txsham
2,132,146,txsham
2,72,146,txsham
2,228,146,txsham
2,180,146,txsham
2,108,146,txsham
2,204,146,txsham
2,180,146,txsham
2,48,146,txsham
2,360,146,txsham
2,84,146,txsham
2,36,146,txsham
2,144,146,txsham
2,96,146,txsham
2,156,146,txsham
2,576,146,txsham
2,120,146,txsham
2,72,146,txsham
2,168,146,txsham
2,36,146,txsham
2,156,146,txsham
2,12,146,txsham
2,24,146,txsham
2,204,146,txsham
2,108,146,txsham
2,24,146,txsham
2,240,146,txsham
2,180,146,txsham
2,180,146,txsham
2,240,146,txsham
2,96,146,txsham
2,84,146,txsham
2,432,146,txsham
2,216,146,txsham
2,168,146,txsham
2,180,146,txsham
2,72,146,txsham
2,324,146,txsham
2,84,146,txsham
2,156,146,txsham
2,240,146,txsham
2,168,146,txsham
2,132,146,txsham
2,252,146,txsham
2,288,146,txsham
2,108,146,txsham
2,408,146,txsham
2,360,146,txsham
2,60,146,txsham
2,180,146,txsham
2,96,146,txsham
2,24,146,txsham
2,96,146,txsham
2,72,146,txsham
2,60,146,txsham
2,240,146,txsham
2,96,146,txsham
2,180,146,txsham
2,132,146,txsham
2,264,146,txsham
2,216,146,txsham
2,372,146,txsham
2,72,146,txsham
2,36,146,txsham
2,36,146,txsham
2,528,146,txsham
2,216,146,txsham
2,156,146,txsham
2,132,146,txsham
2,120,146,txsham
2,600,146,txsham
2,108,157,txsham
2,120,157,txsham
2,72,157,txsham
2,576,157,txsham
2,264,157,txsham
2,36,157,txsham
2,108,157,txsham
2,60,157,txsham
2,360,157,txsham
2,372,157,txsham
2,108,157,txsham
2,60,157,txsham
2,156,157,txsham
2,72,157,txsham
2,144,157,txsham
2,108,157,txsham
2,84,157,txsham
2,48,157,txsham
2,192,157,txsham
2,84,157,txsham
2,96,157,txsham
2,24,157,txsham
2,60,157,txsham
2,72,157,txsham
2,168,157,txsham
2,312,157,txsham
2,168,157,txsham
2,72,157,txsham
2,12,157,txsham
2,132,157,txsham
2,384,157,txsham
2,120,157,txsham
2,240,157,txsham
2,264,157,txsham
2,144,157,txsham
2,288,157,txsham
2,36,157,txsham
2,48,157,txsham
2,312,157,txsham
2,144,157,txsham
2,540,157,txsham
2,72,157,txsham
2,648,157,txsham
2,216,157,txsham
2,36,157,txsham
2,96,157,txsham
2,432,157,txsham
2,396,157,txsham
2,240,157,txsham
2,324,157,txsham
2,456,157,txsham
2,108,157,txsham
2,216,157,txsham
2,240,157,txsham
2,252,157,txsham
2,60,157,txsham
2,240,157,txsham
2,84,74,txsham
2,228,74,txsham
2,84,74,txsham
2,132,74,txsham
2,168,74,txsham
2,96,74,txsham
2,60,74,txsham
2,156,74,txsham
2,204,74,txsham
2,228,74,txsham
2,168,74,txsham
2,12,74,txsham
2,132,74,txsham
2,48,74,txsham
2,276,74,txsham
2,84,74,txsham
2,240,74,txsham
2,288,74,txsham
2,24,74,txsham
2,12,74,txsham
2,12,74,txsham
2,12,74,txsham
2,96,74,txsham
2,240,74,txsham
2,96,74,txsham
2,216,74,txsham
2,180,74,txsham
2,372,74,txsham
2,48,74,txsham
2,12,74,txsham
2,60,74,txsham
2,96,74,txsham
2,108,74,txsham
2,192,74,txsham
2,48,74,txsham
2,228,74,txsham
2,120,74,txsham
2,132,74,txsham
2,300,74,txsham
2,96,74,txsham
2,60,74,txsham
2,48,74,txsham
2,396,74,txsham
2,336,74,txsham
2,648,74,txsham
2,120,74,txsham
2,228,75,txsham
2,144,75,txsham
2,204,75,txsham
2,84,75,txsham
2,288,75,txsham
2,72,75,txsham
2,156,75,txsham
2,156,75,txsham
2,96,75,txsham
2,48,75,txsham
2,180,75,txsham
2,468,75,txsham
2,108,75,txsham
2,288,75,txsham
2,108,75,txsham
2,204,75,txsham
2,324,75,txsham
2,120,75,txsham
2,180,75,txsham
2,216,75,txsham
2,168,75,txsham
2,12,75,txsham
2,72,75,txsham
2,612,75,txsham
2,168,75,txsham
2,372,75,txsham
2,72,75,txsham
2,96,75,txsham
2,168,75,txsham
2,60,75,txsham
2,372,75,txsham
2,312,75,txsham
2,252,75,txsham
2,180,75,txsham
2,444,75,txsham
2,300,75,txsham
2,228,75,txsham
2,240,75,txsham
2,36,75,txsham
2,96,75,txsham
2,72,75,txsham
2,108,75,txsham
2,216,75,txsham
2,576,75,txsham
2,60,75,txsham
2,156,75,txsham
2,108,75,txsham
2,480,75,txsham
2,192,75,txsham
2,276,75,txsham
2,24,75,txsham
2,468,75,txsham
2,96,75,txsham
2,36,75,txsham
2,132,75,txsham
2,108,75,txsham
2,132,75,txsham
2,96,81,txsham
2,276,81,txsham
2,360,81,txsham
2,228,81,txsham
2,48,81,txsham
2,600,81,txsham
2,180,81,txsham
2,84,81,txsham
2,144,81,txsham
2,156,81,txsham
2,192,81,txsham
2,120,81,txsham
2,348,81,txsham
2,372,81,txsham
2,384,81,txsham
2,252,81,txsham
2,132,81,txsham
2,192,81,txsham
2,360,81,txsham
2,420,81,txsham
2,360,81,txsham
2,312,81,txsham
2,264,81,txsham
2,132,81,txsham
2,432,81,txsham
2,276,81,txsham
2,180,81,txsham
2,276,81,txsham
2,324,81,txsham
2,72,81,txsham
2,312,81,txsham
2,552,81,txsham
2,84,81,txsham
2,60,81,txsham
2,108,81,txsham
2,180,81,txsham
2,252,81,txsham
2,156,81,txsham
2,168,81,txsham
2,480,81,txsham
2,336,81,txsham
2,456,81,txsham
2,60,81,txsham
2,60,81,txsham
2,60,81,txsham
2,84,81,txsham
2,492,81,txsham
2,192,81,txsham
2,288,81,txsham
2,276,81,txsham
